customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_04312,Male,0,Yes,No,23,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,81.23,1902.6,No
CUST_04313,Female,0,No,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.86,1530.23,No
CUST_04314,Female,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,22.94,1127.19,Yes
CUST_04315,Male,0,No,Yes,58,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,49.21,2865.1,No
CUST_04316,Male,0,Yes,Yes,57,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,113.76,6515.22,No
CUST_04317,Male,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,90.42,3562.61,No
CUST_04318,Female,1,Yes,No,28,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,18.41,516.08,No
CUST_04319,Female,1,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,47.04,3029.03,Yes
CUST_04320,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.78,1268.28,No
CUST_04321,Male,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),48.02,3008.83,Yes
CUST_04322,Male,0,Yes,No,26,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,87.92,2316.69,No
CUST_04323,Female,1,No,Yes,51,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),95.5,4881.8,Yes
CUST_04324,Female,1,No,Yes,50,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,100.02,5032.55,No
CUST_04325,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,110.82,4028.79,Yes
CUST_04326,Male,0,Yes,No,26,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,55.31,1458.17,No
CUST_04327,Male,0,Yes,No,33,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,105.98,3506.61,Yes
CUST_04328,Female,0,No,No,68,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Electronic check,92.22,6274.97,No
CUST_04329,Male,0,No,Yes,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),72.85,608.09,Yes
CUST_04330,Female,0,Yes,No,66,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Electronic check,115.37,7648.77,No
CUST_04331,Male,1,No,Yes,23,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),114.67,2645.53,No
CUST_04332,Male,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,109.56,7689.97,Yes
CUST_04333,Male,0,Yes,No,55,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,38.63,2152.93,No
CUST_04334,Male,1,No,No,43,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,39.2,1693.58,No
CUST_04335,Female,1,Yes,Yes,21,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,109.9,2321.44,Yes
CUST_04336,Male,0,Yes,No,22,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,58.59,1319.34,No
CUST_04337,Female,0,No,Yes,9,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),99.34,930.31,Yes
CUST_04338,Female,0,No,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,88.07,3026.11,Yes
CUST_04339,Female,0,Yes,No,59,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,95.76,5685.54,No
CUST_04340,Male,1,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.68,566.75,No
CUST_04341,Female,1,Yes,No,1,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),61.86,103.65,No
CUST_04342,Female,0,No,Yes,5,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,105.42,568.45,Yes
CUST_04343,Female,0,Yes,No,41,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,67.97,2826.68,No
CUST_04344,Male,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),88.39,5597.57,No
CUST_04345,Male,1,Yes,No,22,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.11,2142.06,Yes
CUST_04346,Female,0,Yes,No,68,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.32,2063.54,No
CUST_04347,Male,0,No,No,48,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),33.89,1636.31,No
CUST_04348,Female,0,No,Yes,66,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),91.9,6106.14,Yes
CUST_04349,Female,0,Yes,No,16,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.57,418.37,Yes
CUST_04350,Male,0,No,Yes,53,Yes,No phone service,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),52.87,2843.22,No
CUST_04351,Female,0,No,Yes,65,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),111.64,7300.53,Yes
CUST_04352,Male,1,No,No,64,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,76.58,4922.53,Yes
CUST_04353,Male,1,Yes,Yes,68,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,110.87,7585.67,Yes
CUST_04354,Female,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),49.56,3132.77,No
CUST_04355,Male,0,No,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),82.94,5188.87,Yes
CUST_04356,Male,0,Yes,Yes,71,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,47.25,3382.43,No
CUST_04357,Female,0,Yes,Yes,45,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,29.33,1328.24,No
CUST_04358,Female,0,No,Yes,52,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,119.05,6227.45,No
CUST_04359,Male,1,No,No,65,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,35.98,2353.21,No
CUST_04360,Male,0,Yes,Yes,2,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,37.23,85.47,No
CUST_04361,Female,0,Yes,No,49,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,103.88,5098.51,No
CUST_04362,Male,1,Yes,Yes,22,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,99.83,2197.69,Yes
CUST_04363,Male,1,Yes,No,29,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),117.74,3452.65,No
CUST_04364,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,25.32,910.45,No
CUST_04365,Male,0,Yes,Yes,24,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),27.6,711.36,No
CUST_04366,Male,0,No,Yes,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),63.77,1935.03,Yes
CUST_04367,Male,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,78.36,3333.21,No
CUST_04368,Male,0,No,Yes,71,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,21.88,1601.81,Yes
CUST_04369,Female,0,Yes,Yes,50,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),34.16,1708.91,Yes
CUST_04370,Female,1,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),89.74,6376.82,No
CUST_04371,Female,0,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,86.19,5188.86,No
CUST_04372,Female,0,No,Yes,30,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),27.15,857.95,No
CUST_04373,Female,0,No,Yes,12,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),113.03,1398.26,No
CUST_04374,Male,0,No,Yes,49,Yes,No phone service,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),43.99,2173.65,No
CUST_04375,Male,1,No,Yes,46,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),108.5,5000.88,No
CUST_04376,Male,0,Yes,Yes,43,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),112.14,4862.34,No
CUST_04377,Male,0,Yes,No,2,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.99,165.82,No
CUST_04378,Female,0,Yes,Yes,54,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),60.02,3242.69,No
CUST_04379,Male,0,No,Yes,35,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,46.37,1663.16,Yes
CUST_04380,Male,0,No,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,100.35,5266.2,No
CUST_04381,Female,0,Yes,Yes,33,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),38.05,1257.82,No
CUST_04382,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),81.46,5879.18,No
CUST_04383,Male,0,No,No,51,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Mailed check,75.85,3909.2,Yes
CUST_04384,Female,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,43.39,1157.3,No
CUST_04385,Male,1,Yes,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),118.27,7382.26,No
CUST_04386,Male,1,Yes,No,61,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),104.33,6409.6,No
CUST_04387,Male,0,No,Yes,26,Yes,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),20.09,531.35,Yes
CUST_04388,Male,0,No,Yes,37,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),61.07,2293.28,No
CUST_04389,Male,0,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),54.62,1671.12,No
CUST_04390,Female,0,No,No,11,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,108.05,1194.05,No
CUST_04391,Female,0,Yes,No,53,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,44.98,2388.34,Yes
CUST_04392,Female,1,Yes,No,41,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,119.84,4941.99,Yes
CUST_04393,Female,1,No,No,5,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,38.41,212.19,No
CUST_04394,Female,0,No,Yes,66,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),42.88,2857.1,No
CUST_04395,Female,0,No,Yes,13,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,85.94,1129.17,No
CUST_04396,Male,1,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,34.43,2196.78,No
CUST_04397,Female,0,Yes,No,25,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),108.66,2735.62,No
CUST_04398,Female,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),29.21,1329.74,Yes
CUST_04399,Male,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),118.3,1671.48,No
CUST_04400,Male,0,Yes,Yes,69,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,107.21,7441.28,Yes
CUST_04401,Female,0,Yes,No,59,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,103.64,6134.55,Yes
CUST_04402,Male,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),59.54,3362.93,No
CUST_04403,Female,0,Yes,Yes,52,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,70.39,3674.67,No
CUST_04404,Male,0,No,Yes,66,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),64.55,4300.66,No
CUST_04405,Female,0,No,Yes,68,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.72,8114.98,Yes
CUST_04406,Male,0,No,Yes,12,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),21.55,299.08,No
CUST_04407,Male,0,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),56.93,3903.53,No
CUST_04408,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),116.78,5036.59,No
CUST_04409,Female,1,Yes,No,6,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,55.68,365.89,No
CUST_04410,Female,0,No,Yes,15,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,58.64,927.5,No
CUST_04411,Female,0,No,Yes,42,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),82.39,3492.91,No
CUST_04412,Female,1,No,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,110.54,3474.6,No
CUST_04413,Male,0,No,Yes,53,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),48.04,2561.42,No
CUST_04414,Female,0,No,Yes,6,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,114.66,730.23,Yes
CUST_04415,Female,0,Yes,No,33,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),46.82,1581.03,No
CUST_04416,Male,0,No,Yes,29,Yes,No phone service,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,101.17,2974.9,No
CUST_04417,Male,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),46.14,1004.38,No
CUST_04418,Female,1,No,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.44,1398.01,Yes
CUST_04419,Male,0,Yes,No,56,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),100.85,5682.2,No
CUST_04420,Male,0,No,Yes,21,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,63.91,1388.67,No
CUST_04421,Female,1,No,Yes,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,57.86,3202.98,Yes
CUST_04422,Male,0,No,Yes,58,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),61.85,3634.77,No
CUST_04423,Male,0,Yes,No,64,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.38,5146.84,No
CUST_04424,Female,0,Yes,No,46,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),44.79,2061.27,Yes
CUST_04425,Female,0,No,Yes,22,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,42.2,953.13,No
CUST_04426,Male,0,No,Yes,60,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,67.31,4081.07,No
CUST_04427,Male,0,No,Yes,11,Yes,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,21.63,250.37,No
CUST_04428,Female,0,No,No,47,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),83.57,3962.49,Yes
CUST_04429,Male,0,Yes,Yes,31,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),101.93,3187.18,Yes
CUST_04430,Male,0,No,No,18,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Mailed check,92.2,1674.08,No
CUST_04431,Male,0,Yes,Yes,22,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,65.87,1463.4,No
CUST_04432,Female,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),75.67,4241.17,Yes
CUST_04433,Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),20.67,378.21,No
CUST_04434,Male,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,111.06,4242.79,No
CUST_04435,Female,1,No,Yes,25,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,74.92,1887.53,No
CUST_04436,Male,0,Yes,No,32,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),50.27,1657.28,No
CUST_04437,Male,0,No,Yes,15,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),47.95,760.1,No
CUST_04438,Female,0,Yes,No,13,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,85.29,1134.95,No
CUST_04439,Female,0,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.6,4526.98,No
CUST_04440,Female,0,No,No,50,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,37.16,1867.68,Yes
CUST_04441,Female,0,No,No,11,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),59.81,690.39,No
CUST_04442,Male,1,Yes,Yes,13,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,86.97,1178.3,Yes
CUST_04443,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,48.36,2462.95,No
CUST_04444,Female,0,No,No,38,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),69.95,2662.19,No
CUST_04445,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),44.0,46.65,No
CUST_04446,Male,0,No,Yes,39,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),25.31,1035.21,No
CUST_04447,Female,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,57.6,1565.22,No
CUST_04448,Male,0,No,No,36,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.67,3363.71,No
CUST_04449,Female,1,No,Yes,32,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,39.81,1277.74,No
CUST_04450,Male,0,Yes,Yes,41,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),94.96,3935.5,No
CUST_04451,Female,0,No,Yes,15,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.29,1300.22,No
CUST_04452,Female,0,No,No,31,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),69.75,2194.49,No
CUST_04453,Male,0,No,No,6,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,117.09,705.36,Yes
CUST_04454,Female,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,108.11,5629.46,No
CUST_04455,Male,0,Yes,Yes,22,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),75.44,1685.37,No
CUST_04456,Male,0,No,No,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),74.89,2323.98,No
